Customer ID,Loan Sanction Amount (USD)
C-12533,18070.133
C-45066,38866.086
C-18952,15746.471
C-33598,22543.344
C-41516,17595.621
C-20630,66753.195
C-40828,37577.074
C-23090,80274.03
C-36146,23353.209
C-30167,57481.0
C-10,20005.557
C-42182,41889.008
C-7259,29317.477
C-32266,29317.477
C-41613,38866.086
C-28771,33079.88
C-10650,80274.03
C-33635,18685.504
C-8473,88232.5
C-26093,18070.133
C-10401,17071.84
C-9256,8136.691
C-22384,16762.516
C-45099,33346.94
C-22137,15515.24
C-31747,91242.47
C-10264,57481.0
C-22593,63451.945
C-6457,16762.516
C-49382,47061.855
C-48322,28081.283
C-30083,44107.99
C-33736,18070.133
C-14514,47061.855
C-47895,20375.629
C-46058,27997.832
C-10409,130169.41
C-36999,32078.566
C-46147,17071.84
C-7830,65737.26
C-15890,18070.133
C-13225,46852.613
C-30072,116739.0
C-26769,64289.78
C-9297,47061.855
C-48807,38866.086
C-17644,33312.582
C-407,25085.336
C-13485,39945.645
C-3921,101699.12
C-20504,70314.18
C-10949,33079.88
C-26961,69592.88
C-12129,21505.354
C-1587,31995.115
C-12661,18070.133
C-45602,89160.21
C-43345,66753.195
C-23204,22306.936
C-35662,10540.957
C-16935,8136.691
C-18143,99390.02
C-8752,101855.375
C-27650,53763.156
C-30398,73081.414
C-16528,47061.855
C-49874,89163.54
C-7213,18070.133
C-30377,57481.0
C-26682,10880.783
C-26509,80274.03
C-48384,29317.477
C-31429,38782.637
C-21613,8136.691
C-27515,20375.629
C-48274,122076.78
C-5091,53763.156
C-3707,88150.76
C-419,32708.855
C-16844,16238.736
C-12748,37493.625
C-39683,63963.633
C-17356,19851.85
C-14964,8136.691
C-15908,105806.52
C-49439,52207.71
C-651,64289.78
C-20151,44787.203
C-41459,20840.21
C-21301,63451.945
C-34002,117078.95
C-49015,12798.3125
C-17419,81997.49
C-20315,38782.637
C-45808,100845.7
C-27311,10280.218
C-47577,37493.625
C-7419,99390.02
C-38286,8136.691
C-8149,16238.736
C-11809,32708.855
C-2676,130970.38
C-4571,25085.336
C-35983,38866.086
C-29940,17687.207
C-30745,19576.184
C-14591,18070.133
C-32990,94054.93
C-38072,29317.477
C-22370,33079.88
C-24894,37493.625
C-10668,47462.473
C-42782,72244.34
C-7270,38866.086
C-32522,59198.438
C-33627,153589.52
C-39977,20375.629
C-27020,20840.21
C-2051,20840.21
C-33571,18593.918
C-33036,46852.613
C-37096,18070.133
C-20998,21421.902
C-33479,9078.722
C-11202,81997.49
C-29404,29317.477
C-10719,32708.855
C-23570,15805.713
C-15740,40609.066
C-23697,63451.945
C-655,153589.52
C-9762,26660.574
C-18169,53763.156
C-22297,26660.574
C-5567,17071.84
C-11368,46974.95
C-1422,25614.297
C-9698,32708.855
C-35210,90668.98
C-12067,21421.902
C-38734,19678.621
C-4910,126478.49
C-33860,47061.855
C-15362,65737.26
C-39999,32708.855
C-43523,9078.722
C-39121,63451.945
C-47395,52408.72
C-41966,84685.15
C-1974,17595.621
C-44911,8425.361
C-32501,20562.863
C-11541,38866.086
C-6722,20375.629
C-14869,32792.31
C-37900,66645.33
C-1153,63467.19
C-40710,52457.836
C-14903,37577.074
C-41500,39136.65
C-32037,52207.71
C-34596,44107.99
C-44958,29400.928
C-18829,59766.33
C-27125,10880.783
C-15581,11477.633
C-20958,33163.33
C-21420,32708.855
C-27294,19678.621
C-37187,87765.9
C-42472,38866.086
C-37987,37493.625
C-35409,15746.471
C-37636,38131.71
C-25977,37577.074
C-349,52207.71
C-37684,32708.855
C-545,37577.074
C-46075,63451.945
C-22963,29317.477
C-45224,26823.426
C-9691,9078.722
C-665,57481.0
C-44273,19851.85
C-8558,47061.855
C-12401,47061.855
C-14660,53763.156
C-2343,18070.133
C-23633,38866.086
C-32418,10880.783
C-39914,53763.156
C-40581,33346.94
C-26713,37577.074
C-30567,81957.29
C-11871,86388.02
C-27591,69038.516
C-19017,105379.836
C-13134,20375.629
C-27647,37577.074
C-42929,66753.195
C-49561,51935.91
C-21327,20562.863
C-26096,27194.508
C-7967,32792.31
C-10957,11477.633
C-44822,37577.074
C-41350,66753.195
C-44455,68179.84
C-2219,38131.71
C-38659,52685.805
C-46883,20202.4
C-271,84452.81
C-42359,65737.26
C-29117,37493.625
C-44553,18593.918
C-19647,46852.613
C-24423,8425.361
C-30470,17071.84
C-48469,67129.45
C-23634,123241.76
C-12484,101855.375
C-26020,101186.695
C-12295,37577.074
C-23128,32792.31
C-21087,69301.71
C-31722,15746.471
C-36036,24039.059
C-38726,92421.18
C-22769,57481.0
C-39905,86001.414
C-27197,100689.86
C-32403,40428.9
C-14700,81997.49
C-21284,52207.71
C-12528,15746.471
C-12508,32792.31
C-7149,87848.32
C-3119,19851.85
C-35807,9078.722
C-20568,8136.691
C-8901,16329.495
C-35925,52207.71
C-44322,86839.06
C-24132,20375.629
C-25625,47061.855
C-16321,37493.625
C-18295,66575.086
C-39422,11477.633
C-45473,53763.156
C-12598,20645.95
C-23482,12798.3125
C-34508,21421.902
C-4928,37577.074
C-41577,20375.629
C-10220,18593.918
C-30789,49743.105
C-49027,44107.99
C-616,24039.059
C-26530,70532.47
C-38580,44997.363
C-30934,73081.414
C-13941,76801.914
C-2102,66753.195
C-26503,52457.836
C-19116,38866.086
C-44139,95562.1
C-24023,64289.78
C-49900,20375.629
C-5608,57481.0
C-25790,47311.98
C-33294,40609.066
C-844,81997.49
C-12314,20375.629
C-21076,80274.03
C-38308,25085.336
C-45897,15746.471
C-1174,8136.691
C-4681,66753.195
C-41312,66753.195
C-204,10540.957
C-16893,20650.09
C-3423,11477.633
C-29932,8302.361
C-42203,32708.855
C-19862,66753.195
C-17005,29400.928
C-32840,47539.95
C-42305,12798.3125
C-47626,81997.49
C-5137,19851.85
C-41509,20562.863
C-37090,17071.84
C-12812,100327.77
C-4228,29400.928
C-23045,27781.574
C-7795,38866.086
C-30309,66753.195
C-30894,122076.78
C-39571,47061.855
C-36240,51717.625
C-44170,47061.855
C-22271,53655.293
C-36190,32078.566
C-9667,81997.49
C-5604,10540.957
C-24624,118424.695
C-20424,37577.074
C-332,11477.633
C-22201,31377.229
C-28999,122076.78
C-33927,37493.625
C-45168,63451.945
C-12640,11477.633
C-42180,18070.133
C-26233,32792.31
C-32360,23353.209
C-34524,53763.156
C-4035,40609.066
C-25494,116739.0
C-24585,100327.77
C-14223,18685.504
C-18195,89876.62
C-1158,57481.0
C-46292,90536.11
C-16225,26660.574
C-26790,44107.99
C-32448,100327.77
C-31828,15746.471
C-36479,70640.336
C-7466,82455.484
C-9461,33079.88
C-20937,32792.31
C-47661,10880.783
C-696,32792.31
C-28575,17071.84
C-15255,89731.23
C-23750,88812.65
C-33364,10880.783
C-14477,57481.0
C-32425,47061.855
C-24700,57154.85
C-9874,33070.27
C-4459,47539.95
C-35676,81997.49
C-29818,18070.133
C-13986,37577.074
C-36652,22306.936
C-1383,32708.855
C-6847,38866.086
C-21254,47539.95
C-48417,32708.855
C-17265,27194.508
C-37401,107603.195
C-18957,47311.98
C-11713,21051.83
C-12069,10880.783
C-10705,20375.629
C-980,104681.86
C-16041,21886.484
C-18454,47061.855
C-19746,32708.855
C-41270,53763.156
C-26892,16270.253
C-3367,66753.195
C-42072,52685.805
C-12593,37493.625
C-35875,100327.77
C-3655,91448.04
C-44064,20375.629
C-19745,33079.88
C-47778,63451.945
C-32354,18070.133
C-14690,37577.074
C-2436,53763.156
C-9195,20375.629
C-10996,18070.133
C-46446,65737.26
C-47727,18685.504
C-44440,17687.207
C-38768,44787.203
C-44458,33163.33
C-28022,47061.855
C-1833,53763.156
C-44048,25085.336
C-43581,31995.115
C-11836,91448.04
C-40238,87724.88
C-9540,38782.637
C-24295,80274.03
C-11870,10880.783
C-9176,37577.074
C-491,57481.0
C-46211,52457.836
C-19575,19851.85
C-20477,29317.477
C-7549,52207.71
C-13827,47061.855
C-2521,10994.515
C-22928,15746.471
C-34367,37493.625
C-44143,57481.0
C-32305,31995.115
C-22982,42477.54
C-8570,20375.629
C-47762,17071.84
C-15745,32708.855
C-45348,33079.88
C-24749,63451.945
C-2886,57481.0
C-44644,85015.18
C-42030,53763.156
C-2422,87965.57
C-44592,18685.504
C-7337,27654.941
C-16799,32708.855
C-1496,8136.691
C-4487,25614.297
C-21362,47330.707
C-11718,37577.074
C-38186,37577.074
C-26635,32792.31
C-20721,27410.496
C-10600,18070.133
C-13269,84685.15
C-40699,46852.613
C-10456,17071.84
C-2914,32792.31
C-26715,17071.84
C-40359,70640.336
C-12470,10880.783
C-19880,157421.84
C-43675,66427.04
C-21623,82635.52
C-5701,70314.734
C-19785,37577.074
C-28535,38866.086
C-7575,52207.71
C-8713,32708.855
C-5556,29317.477
C-8333,20375.629
C-39849,107757.87
C-45164,66753.195
C-37717,8425.361
C-48544,44107.99
C-44768,38866.086
C-47782,46974.95
C-7443,10880.783
C-23911,68072.42
C-38369,95562.1
C-17243,12798.3125
C-29150,20375.629
C-23906,17595.621
C-33285,32708.855
C-45544,44107.99
C-17712,20375.629
C-43525,124745.69
C-5201,10880.783
C-45293,31995.115
C-40814,15360.781
C-9763,38866.086
C-31173,76801.914
C-43912,47061.855
C-35267,10880.783
C-24883,37577.074
C-47583,154231.9
C-4364,26951.55
C-38468,47061.855
C-31953,69348.66
C-8119,15515.24
C-36820,16238.736
C-27132,37577.074
C-12158,37493.625
C-24229,66753.195
C-45092,17071.84
C-11256,22306.936
C-32078,52457.836
C-26805,18685.504
C-6587,81997.49
C-16375,27997.832
C-38872,8302.361
C-11666,90250.266
C-47971,46974.95
C-1758,20375.629
C-47270,37577.074
C-44497,37493.625
C-45485,38866.086
C-11999,37577.074
C-40569,73408.95
C-19737,29317.477
C-5142,17071.84
C-32906,53763.156
C-16349,47061.855
C-24711,47539.95
C-30833,24313.52
C-43492,63963.633
C-5421,81429.62
C-34082,19851.85
C-2721,12798.3125
C-34369,100484.03
C-32260,37577.074
C-31597,66753.195
C-4752,26951.55
C-32455,27997.832
C-40491,101017.94
C-14873,63451.945
C-21551,69592.88
C-8116,9078.722
C-16330,20650.09
C-4802,116739.0
C-45841,97190.016
C-13061,131411.67
C-16078,79784.24
C-5128,12798.3125
C-46631,38866.086
C-27368,126478.49
C-21132,9078.722
C-5243,107603.195
C-25764,32792.31
C-49433,38866.086
C-30765,37493.625
C-5941,57481.0
C-44619,10880.783
C-31269,81997.49
C-17795,19678.621
C-15688,68029.43
C-3289,91531.92
C-44648,38866.086
C-13060,22306.936
C-11363,15360.781
C-25003,74548.33
C-1404,23353.209
C-18505,47061.855
C-32860,57481.0
C-1226,16270.253
C-45141,57481.0
C-9143,159647.27
C-4323,66753.195
C-1521,57481.0
C-41180,32792.31
C-20947,38866.086
C-40770,38866.086
C-44128,70640.336
C-1630,107757.87
C-18626,16762.516
C-47404,10280.218
C-12049,37493.625
C-14855,12798.3125
C-16168,40428.9
C-29548,16238.736
C-28599,18593.918
C-11596,18685.504
C-12999,32792.31
C-30638,56658.41
C-39867,40609.066
C-31751,66645.33
C-12493,81997.49
C-12584,38782.637
C-24518,32708.855
C-15630,21497.07
C-27867,119824.6
C-10871,38782.637
C-25085,8136.691
C-18875,38131.71
C-30658,159503.55
C-49159,61096.945
C-30612,11477.633
C-20638,19851.85
C-42246,20375.629
C-24381,16039.022
C-48996,39945.645
C-16822,111747.914
C-34881,69592.88
C-9465,20375.629
C-27607,20375.629
C-28342,53763.156
C-49082,11196.136
C-20508,32708.855
C-18024,149518.58
C-6366,106975.26
C-37311,15746.471
C-15345,51360.465
C-26306,33079.88
C-5597,66753.195
C-44609,8302.361
C-49706,57481.0
C-45156,21421.902
C-41522,44107.99
C-39836,21421.902
C-22916,32078.566
C-30038,29457.055
C-40372,12798.3125
C-12627,68072.42
C-17313,21886.484
C-37382,10880.783
C-1339,37493.625
C-13271,65737.26
C-40538,68072.42
C-35220,58800.227
C-43686,11477.633
C-192,69038.516
C-12818,29317.477
C-45205,42046.22
C-7119,20375.629
C-231,31995.115
C-4578,81997.49
C-33810,32405.492
C-34686,37493.625
C-14796,39420.723
C-6032,20375.629
C-48521,27781.574
C-20155,28081.283
C-33183,40609.066
C-21120,71959.55
C-18946,38866.086
C-26257,12798.3125
C-15373,87724.88
C-47420,66753.195
C-44269,15805.713
C-20954,11477.633
C-35151,61096.945
C-44362,103158.51
C-5186,33079.88
C-8524,107757.87
C-31471,66753.195
C-46447,32708.855
C-31885,96511.82
C-32012,17595.621
C-20566,66860.62
C-2866,67703.27
C-31098,53763.156
C-18638,57481.0
C-33504,15515.24
C-34261,8302.361
C-28562,99390.02
C-25802,129907.914
C-18543,17595.621
C-9190,32708.855
C-6975,18593.918
C-4525,16329.495
C-8202,122076.78
C-17884,17071.84
C-11245,87965.57
C-36274,17687.207
C-16046,52043.773
C-20706,87724.88
C-42720,21421.902
C-49694,44107.99
C-42274,32792.31
C-4679,80274.03
C-2685,68029.43
C-6075,131679.08
C-36249,29317.477
C-21360,15805.713
C-7201,10880.783
C-37945,70640.336
C-11873,10880.783
C-18214,47061.855
C-9126,46974.95
C-39294,29317.477
C-43968,74970.58
C-30647,16238.736
C-40754,155556.06
C-10100,39420.723
C-48747,46852.613
C-15454,38866.086
C-22631,33163.33
C-1641,81997.49
C-1568,87724.88
C-22433,8136.691
C-1662,44107.99
C-39656,33259.91
C-37204,98183.36
C-15617,53763.156
C-24856,38866.086
C-35738,15360.781
C-1620,38782.637
C-32791,18070.133
C-38273,15360.781
C-45008,20375.629
C-43112,111983.79
C-34100,90762.766
C-36943,57373.137
C-46033,69592.88
C-25330,32708.855
C-20205,29317.477
C-321,19834.186
C-21310,27871.2
C-8746,29317.477
C-30668,46852.613
C-4868,20375.629
C-32426,66753.195
C-22352,80274.03
C-335,66427.04
C-3079,18070.133
C-4865,116739.0
C-48396,9078.722
C-29927,52207.71
C-45515,16238.736
C-28098,40609.066
C-1212,17595.621
C-16462,10880.783
C-39807,37493.625
C-293,27410.496
C-33495,20840.21
C-31600,52457.836
C-18197,101699.12
C-5828,81997.49
C-48356,37577.074
C-22272,53763.156
C-14743,9078.722
C-2128,23353.209
C-44523,137583.19
C-36523,57481.0
C-9586,58800.227
C-5136,22306.936
C-6830,21219.72
C-12713,44107.99
C-45482,82961.68
C-46048,15746.471
C-45773,153589.52
C-12973,18960.816
C-3693,66753.195
C-20620,64289.78
C-19375,37577.074
C-16596,19851.85
C-11867,122076.78
C-46864,66753.195
C-28179,57481.0
C-31877,47311.98
C-24366,69592.88
C-46534,32792.31
C-2880,32708.855
C-19958,10823.81
C-19791,20840.21
C-44929,122076.78
C-45282,21421.902
C-7350,19742.6
C-46396,74548.33
C-12456,88035.98
C-9311,47539.95
C-39689,21051.83
C-10222,32078.566
C-2783,19851.85
C-33971,15746.471
C-8720,10880.783
C-38029,109181.36
C-74,118534.63
C-43255,18959.965
C-38272,57481.0
C-39462,18685.504
C-16673,57481.0
C-27320,18685.504
C-30291,131411.67
C-40017,81997.49
C-33492,38866.086
C-12243,101197.945
C-33872,70470.51
C-13988,16238.736
C-21472,57481.0
C-17769,68029.43
C-10045,37493.625
C-9603,18960.816
C-31076,47539.95
C-19713,25168.787
C-36714,37493.625
C-44826,101001.14
C-32247,17071.84
C-29361,10880.783
C-585,37493.625
C-40935,23353.209
C-10851,27781.574
C-10710,90589.91
C-13375,12798.3125
C-16472,81997.49
C-5500,158522.72
C-1900,16238.736
C-22712,16238.736
C-14778,15746.471
C-48257,38866.086
C-15447,153589.52
C-17302,57481.0
C-8406,32708.855
C-20982,40609.066
C-37045,16238.736
C-44491,87190.914
C-45662,37577.074
C-32565,32708.855
C-3261,32792.31
C-27359,44787.203
C-36833,57481.0
C-23712,40609.066
C-22131,20840.21
C-18495,38866.086
C-12647,47061.855
C-23757,54364.977
C-45802,32708.855
C-23505,21886.484
C-34605,47061.855
C-7130,81997.49
C-39405,23353.209
C-23589,20375.629
C-3925,32708.855
C-35906,10880.783
C-28987,22543.344
C-4416,59766.33
C-30536,20375.629
C-18072,15746.471
C-19522,22543.344
C-22802,20375.629
C-42828,37577.074
C-16996,10540.957
C-9201,29400.928
C-9752,21421.902
C-4797,87724.88
C-10466,23353.209
C-7065,53763.156
C-13259,18593.918
C-49123,29317.477
C-16530,15805.713
C-2039,118534.63
C-46189,32708.855
C-23370,132650.0
C-44934,17595.621
C-43469,12798.3125
C-45999,37577.074
C-25760,15805.713
C-13918,37577.074
C-6876,47061.855
C-13146,91688.18
C-30677,73081.414
C-542,29317.477
C-19135,100302.6
C-30261,37577.074
C-39745,32792.31
C-17659,59766.33
C-3616,47061.855
C-1503,12798.3125
C-39093,37577.074
C-18661,10880.783
C-9446,37577.074
C-18380,38866.086
C-37452,32792.31
C-41342,8136.691
C-22671,53763.156
C-32850,74970.58
C-45243,20375.629
C-22034,57481.0
C-8295,153589.52
C-41284,15746.471
C-13889,15805.713
C-40587,88776.8
C-14680,81997.49
C-14601,74992.17
C-12160,10880.783
C-12993,10880.783
C-28088,20375.629
C-31612,44107.99
C-3126,37577.074
C-15751,10880.783
C-47508,27997.832
C-24939,53763.156
C-6882,23353.209
C-21788,37493.625
C-43964,63451.945
C-30266,27781.574
C-6394,92421.18
C-43533,57481.0
C-14791,11477.633
C-11403,40609.066
C-17464,91385.38
C-4557,38866.086
C-38303,59766.33
C-49452,116739.0
C-20364,20375.629
C-15849,37577.074
C-8725,26660.574
C-34804,80274.03
C-35979,8302.361
C-12499,66753.195
C-43198,153589.52
C-28225,40609.066
C-29397,90422.18
C-4895,40609.066
C-2756,25085.336
C-33111,53763.156
C-22333,17071.84
C-46087,16329.495
C-47578,23353.209
C-27114,26660.574
C-34894,20375.629
C-46586,69592.88
C-23494,132650.0
C-1371,42264.754
C-1777,32708.855
C-14598,43494.21
C-18344,119824.6
C-10418,81997.49
C-43572,69038.516
C-13850,37577.074
C-11983,17071.84
C-39356,29317.477
C-34201,11477.633
C-9830,16238.736
C-23286,90825.234
C-48239,122076.78
C-25950,47061.855
C-11209,39765.477
C-22152,8136.691
C-6568,100327.77
C-43322,38069.95
C-26001,69592.88
C-16686,15360.781
C-17438,17071.84
C-38514,37577.074
C-27084,8136.691
C-12029,16854.102
C-34453,57481.0
C-790,57481.0
C-540,25085.336
C-25886,38866.086
C-748,19851.85
C-49052,57481.0
C-20748,57481.0
C-22844,80274.03
C-17684,27997.832
C-32068,137583.19
C-47144,24039.059
C-5269,80274.03
C-41929,21421.902
C-20659,32792.31
C-38934,52207.71
C-4341,33079.88
C-32764,81429.62
C-13537,47061.855
C-33858,82961.68
C-26207,69592.88
C-40431,32792.31
C-1944,21421.902
C-42119,44787.203
C-48626,20375.629
C-43466,51934.152
C-43375,47061.855
C-37348,73081.414
C-27985,21421.902
C-41158,67129.45
C-39772,18070.133
C-5730,158522.72
C-22109,10540.957
C-16865,15360.781
C-30518,59198.438
C-36477,74548.33
C-2996,18070.133
C-47730,21421.902
C-3383,32708.855
C-4499,122076.78
C-39170,20375.629
C-32572,46709.344
C-27029,40609.066
C-23996,16762.516
C-9186,27997.832
C-31430,87965.57
C-42911,53763.156
C-6652,46974.95
C-45068,16238.736
C-6698,97622.81
C-41781,19851.85
C-17272,8425.361
C-20690,72642.3
C-6718,80274.03
C-9948,81997.49
C-34767,37493.625
C-7524,29317.477
C-38371,18070.133
C-49630,18070.133
C-34721,57481.0
C-16406,24039.059
C-21203,90668.98
C-9130,52457.836
C-20795,40609.066
C-26586,41710.117
C-26043,126478.49
C-32959,12798.3125
C-46553,90250.266
C-16456,24039.059
C-422,38866.086
C-33286,19851.85
C-34153,159503.55
C-43953,99318.516
C-25147,32792.31
C-42535,89163.54
C-39156,10880.783
C-43046,32792.31
C-42036,38866.086
C-41166,75078.445
C-14368,38866.086
C-17694,17071.84
C-8236,74548.33
C-10111,17687.207
C-47293,47061.855
C-37770,16762.516
C-25680,20375.629
C-18853,37577.074
C-38507,15515.24
C-10375,38782.637
C-31550,85067.2
C-6402,87724.88
C-1205,21219.72
C-48238,81997.49
C-47533,15515.24
C-5628,31995.115
C-49950,22581.396
C-21892,81997.49
C-31802,8425.361
C-9981,66753.195
C-38162,15746.471
C-113,19678.621
C-32238,37577.074
C-29780,37577.074
C-3903,37577.074
C-24544,32792.31
C-14722,38866.086
C-45180,57481.0
C-28411,16270.253
C-28765,11477.633
C-35765,38866.086
C-19338,16270.253
C-21186,63451.945
C-8559,63451.945
C-19926,57481.0
C-21566,50813.625
C-42362,17595.621
C-46746,32792.31
C-21480,117455.41
C-17207,109395.95
C-3752,15746.471
C-26750,32792.31
C-42333,20562.863
C-7896,8136.691
C-10811,33163.33
C-20053,19851.85
C-16910,153589.52
C-23003,38866.086
C-18549,21421.902
C-23408,57481.0
C-3759,37577.074
C-27064,44107.99
C-28446,100327.77
C-29377,8136.691
C-852,27997.832
C-5004,11477.633
C-34845,18593.918
C-44670,47061.855
C-44781,32792.31
C-19127,46852.613
C-16352,57481.0
C-12578,20375.629
C-25964,53763.156
C-44637,70314.18
C-18099,37577.074
C-48855,101017.94
C-29167,72925.64
C-37656,21886.484
C-26061,44107.99
C-48752,153589.52
C-12380,29955.566
C-29922,79784.24
C-10156,18593.918
C-7535,66753.195
C-37505,10880.783
C-34293,26735.297
C-6411,47061.855
C-38278,19851.85
C-25653,27781.574
C-41325,116739.0
C-8162,8136.691
C-4249,16329.495
C-20143,100484.03
C-49575,15746.471
C-7314,17595.621
C-47737,16064.561
C-20238,10994.515
C-4620,20880.457
C-6665,10880.783
C-14913,38866.086
C-47135,32708.855
C-6317,20840.21
C-29229,70640.336
C-42867,53763.156
C-13823,52457.836
C-45534,47061.855
C-2924,10880.783
C-36625,19851.85
C-4540,87724.88
C-11881,118697.5
C-49983,90825.234
C-40799,81997.49
C-5975,40294.004
C-39813,29317.477
C-95,21421.902
C-42381,57481.0
C-9708,107757.87
C-11580,10880.783
C-1967,21421.902
C-573,32708.855
C-13590,37577.074
C-28048,23353.209
C-18028,37577.074
C-15822,20375.629
C-46175,11954.239
C-21268,27997.832
C-49104,74992.17
C-22816,81997.49
C-7465,37577.074
C-19027,45341.84
C-49415,10880.783
C-48866,21421.902
C-4563,16238.736
C-7189,18070.133
C-26692,21114.672
C-923,38866.086
C-28734,10880.783
C-47976,25085.336
C-43479,27997.832
C-24745,52457.836
C-6023,32708.855
C-37362,47061.855
C-8719,33163.33
C-1463,40609.066
C-43229,37577.074
C-10369,16238.736
C-28618,8136.691
C-47986,37493.625
C-29386,20375.629
C-20589,27781.574
C-9430,10880.783
C-10171,37577.074
C-15623,46852.613
C-27510,155556.06
C-26369,122076.78
C-37334,18070.133
C-39521,44107.99
C-2107,21421.902
C-41468,18685.504
C-5666,53763.156
C-10202,92421.18
C-31626,81997.49
C-23502,8302.361
C-46776,53763.156
C-5024,137583.19
C-17261,63451.945
C-21079,40294.004
C-46733,19851.85
C-41975,32708.855
C-23547,40609.066
C-35900,31995.115
C-39742,15515.24
C-28685,38866.086
C-16077,25085.336
C-42722,10880.783
C-12388,8302.361
C-44073,103832.22
C-26532,20375.629
C-42159,20375.629
C-33610,25888.758
C-43475,98788.695
C-28365,20375.629
C-27699,12798.3125
C-115,25085.336
C-7918,21421.902
C-29741,19834.186
C-7043,66007.195
C-19578,40428.9
C-29755,11477.633
C-21912,29400.928
C-18789,47330.707
C-47738,90668.98
C-18297,32708.855
C-807,12798.3125
C-34244,81997.49
C-15376,57481.0
C-35608,20375.629
C-3882,54973.76
C-21475,100327.77
C-15501,10994.515
C-2942,28545.66
C-24533,37577.074
